camera,file,plank
14,2017-03-17T17:11:03.jpg,1.0
14,2017-04-09T22:30:41.jpg,1.0
14,2017-03-16T17:42:54.jpg,1.0
14,2017-04-04T02:10:53.jpg,1.0
14,2017-04-20T10:38:46.jpg,0.0
14,2017-03-29T17:37:09.jpg,1.0
14,2017-04-16T14:12:19.jpg,1.0
14,2017-04-07T14:16:45.jpg,1.0
14,2017-04-10T15:44:20.jpg,1.0
14,2017-04-12T18:31:07.jpg,1.0
14,2017-03-02T04:14:07.jpg,1.0
14,2017-03-13T17:47:32.jpg,1.0
14,2017-04-19T10:33:41.jpg,0.0
14,2017-04-12T17:43:28.jpg,1.0
14,2017-03-17T20:54:22.jpg,1.0
14,2017-03-22T09:50:53.jpg,1.0
14,2017-03-22T03:59:21.jpg,1.0
14,2017-03-13T16:20:29.jpg,1.0
14,2017-04-15T11:49:48.jpg,1.0
14,2017-03-04T15:38:24.jpg,0.0
14,2017-04-06T12:41:47.jpg,1.0
14,2017-04-20T06:32:57.jpg,0.0
14,2017-04-18T22:53:08.jpg,0.0
14,2017-03-13T14:36:29.jpg,1.0
14,2017-04-13T15:11:01.jpg,1.0
14,2017-03-16T12:12:22.jpg,1.0
14,2017-03-02T13:11:35.jpg,1.0
14,2017-03-20T17:26:05.jpg,1.0
14,2017-04-06T18:25:36.jpg,1.0
14,2017-04-13T16:59:39.jpg,1.0
14,2017-03-19T18:53:52.jpg,1.0
14,2017-04-12T11:23:12.jpg,1.0
14,2017-03-02T09:11:28.jpg,1.0
14,2017-04-19T18:30:46.jpg,1.0
14,2017-03-18T11:54:25.jpg,1.0
14,2017-04-07T17:37:25.jpg,1.0
14,2017-04-19T12:25:34.jpg,0.0
14,2017-03-19T08:15:27.jpg,1.0
14,2017-03-13T14:36:13.jpg,1.0
14,2017-03-10T16:00:17.jpg,1.0
14,2017-03-28T18:26:11.jpg,1.0
14,2017-04-16T16:59:52.jpg,0.0
14,2017-03-17T16:32:51.jpg,1.0
14,2017-02-27T15:43:23.jpg,1.0
14,2017-03-30T12:55:21.jpg,1.0
14,2017-04-11T17:33:48.jpg,1.0
14,2017-04-12T13:57:31.jpg,1.0
14,2017-04-15T11:51:12.jpg,1.0
14,2017-04-05T13:58:04.jpg,1.0
14,2017-04-08T18:33:22.jpg,1.0
14,2017-03-24T17:42:53.jpg,1.0
14,2017-04-08T18:41:02.jpg,1.0
14,2017-03-16T14:11:33.jpg,1.0
14,2017-04-12T15:40:25.jpg,1.0
14,2017-03-15T17:29:26.jpg,1.0
14,2017-04-15T11:45:00.jpg,1.0
14,2017-03-19T01:34:54.jpg,1.0
14,2017-04-05T11:00:02.jpg,1.0
14,2017-02-28T13:13:19.jpg,1.0
14,2017-03-23T03:11:58.jpg,1.0
14,2017-04-04T14:35:30.jpg,1.0
14,2017-04-06T07:00:03.jpg,1.0
14,2017-03-17T06:10:59.jpg,1.0
14,2017-03-22T20:45:01.jpg,1.0
14,2017-03-19T17:53:42.jpg,1.0
14,2017-03-30T15:14:38.jpg,1.0
14,2017-03-13T17:43:51.jpg,1.0
14,2017-03-21T08:25:08.jpg,1.0
14,2017-03-05T03:06:14.jpg,1.0
14,2017-03-29T17:26:31.jpg,1.0
14,2017-03-17T17:11:24.jpg,1.0
14,2017-03-15T13:11:48.jpg,1.0
14,2017-04-04T18:30:37.jpg,1.0
14,2017-03-16T17:13:10.jpg,1.0
14,2017-04-17T13:25:27.jpg,1.0
14,2017-03-03T11:39:59.jpg,1.0
14,2017-03-27T13:08:19.jpg,1.0
14,2017-04-19T12:12:35.jpg,0.0
14,2017-03-24T14:01:04.jpg,1.0
14,2017-04-19T16:39:47.jpg,1.0
14,2017-04-14T22:46:16.jpg,1.0
14,2017-04-01T21:53:46.jpg,1.0
14,2017-03-10T16:46:53.jpg,1.0
14,2017-03-23T01:35:13.jpg,1.0
14,2017-04-13T10:54:42.jpg,1.0
14,2017-03-10T17:37:50.jpg,1.0
14,2017-04-15T11:54:11.jpg,1.0
14,2017-04-06T15:42:58.jpg,1.0
14,2017-03-01T22:32:01.jpg,1.0
14,2017-03-22T09:46:26.jpg,1.0
14,2017-04-06T17:55:49.jpg,1.0
14,2017-03-09T02:09:20.jpg,1.0
14,2017-03-15T13:35:57.jpg,1.0
14,2017-03-30T02:16:53.jpg,1.0
14,2017-04-11T15:29:07.jpg,1.0
14,2017-04-15T13:02:31.jpg,1.0
14,2017-03-16T17:02:53.jpg,1.0
14,2017-03-15T17:11:38.jpg,1.0
14,2017-03-17T13:27:35.jpg,1.0
14,2017-03-18T22:19:59.jpg,1.0
14,2017-04-07T18:22:55.jpg,1.0
14,2017-03-23T16:42:12.jpg,1.0
14,2017-03-30T18:29:42.jpg,1.0
14,2017-03-14T16:34:34.jpg,1.0
14,2017-04-03T10:58:04.jpg,1.0
14,2017-04-07T13:02:34.jpg,1.0
14,2017-03-03T13:23:47.jpg,1.0
14,2017-02-27T12:08:59.jpg,1.0
14,2017-03-19T04:00:52.jpg,1.0
14,2017-04-13T23:21:18.jpg,1.0
14,2017-03-22T19:55:24.jpg,1.0
14,2017-03-19T09:22:15.jpg,1.0
14,2017-03-30T18:27:11.jpg,1.0
14,2017-04-05T10:43:22.jpg,1.0
14,2017-03-05T13:32:03.jpg,1.0
14,2017-03-13T17:05:46.jpg,1.0
14,2017-02-28T08:14:38.jpg,0.0
14,2017-03-16T16:40:29.jpg,1.0
14,2017-03-16T16:42:37.jpg,1.0
14,2017-03-16T20:46:58.jpg,1.0
14,2017-03-30T18:18:26.jpg,1.0
14,2017-03-29T18:22:22.jpg,1.0
14,2017-02-28T03:34:24.jpg,0.0
14,2017-03-16T17:48:56.jpg,1.0
14,2017-04-11T15:08:53.jpg,1.0
14,2017-03-14T16:34:51.jpg,1.0
14,2017-04-06T15:33:16.jpg,1.0
14,2017-04-20T10:38:40.jpg,0.0
14,2017-02-25T17:35:48.jpg,1.0
14,2017-03-29T13:26:42.jpg,1.0
14,2017-03-20T17:41:04.jpg,1.0
14,2017-03-23T03:34:27.jpg,1.0
14,2017-04-15T11:39:39.jpg,1.0
14,2017-03-17T11:49:27.jpg,1.0
14,2017-02-27T14:21:31.jpg,1.0
14,2017-03-30T17:21:05.jpg,1.0
14,2017-03-16T18:00:56.jpg,1.0
14,2017-04-08T17:57:07.jpg,1.0
14,2017-03-19T01:34:50.jpg,1.0
14,2017-03-15T16:44:58.jpg,1.0
14,2017-02-25T17:13:35.jpg,1.0
14,2017-03-20T16:58:00.jpg,1.0
14,2017-04-08T18:22:21.jpg,1.0
14,2017-04-20T09:04:35.jpg,0.0
14,2017-03-13T17:20:50.jpg,1.0
14,2017-03-24T02:13:55.jpg,1.0
14,2017-03-14T17:27:23.jpg,1.0
14,2017-04-20T06:37:27.jpg,0.0
14,2017-04-20T08:12:53.jpg,0.0
14,2017-03-27T15:33:07.jpg,1.0
14,2017-03-18T12:02:02.jpg,1.0
14,2017-04-15T11:49:06.jpg,1.0
14,2017-03-31T23:19:55.jpg,1.0
14,2017-04-20T11:33:07.jpg,0.0
14,2017-04-15T11:34:49.jpg,1.0
14,2017-04-09T10:52:18.jpg,1.0
14,2017-03-17T09:11:45.jpg,1.0
14,2017-03-28T17:43:07.jpg,1.0
14,2017-03-02T02:11:56.jpg,1.0
14,2017-03-02T05:23:53.jpg,1.0
14,2017-03-16T17:53:03.jpg,1.0
14,2017-03-20T17:44:09.jpg,1.0
14,2017-03-26T00:28:28.jpg,1.0
14,2017-02-27T16:12:54.jpg,1.0
14,2017-03-17T17:11:27.jpg,1.0
14,2017-04-18T15:19:07.jpg,1.0
14,2017-04-18T14:35:42.jpg,1.0
14,2017-03-19T08:11:36.jpg,1.0
14,2017-04-08T18:35:33.jpg,1.0
14,2017-03-27T18:14:21.jpg,1.0
14,2017-04-18T14:48:00.jpg,1.0
14,2017-03-15T16:44:59.jpg,1.0
14,2017-03-03T10:53:44.jpg,1.0
14,2017-03-02T11:24:41.jpg,1.0
14,2017-03-19T17:49:34.jpg,1.0
14,2017-04-13T13:35:39.jpg,1.0
14,2017-04-05T12:09:15.jpg,1.0
14,2017-03-12T15:14:43.jpg,1.0
14,2017-03-15T16:38:36.jpg,1.0
14,2017-03-02T08:01:39.jpg,1.0
14,2017-03-19T17:07:09.jpg,1.0
14,2017-03-13T17:30:21.jpg,1.0
14,2017-04-18T16:01:48.jpg,1.0
14,2017-04-15T11:28:05.jpg,1.0
14,2017-04-09T12:30:20.jpg,1.0
14,2017-04-03T21:36:03.jpg,1.0
14,2017-04-06T18:20:56.jpg,1.0
14,2017-03-17T12:56:24.jpg,1.0
14,2017-03-23T20:02:49.jpg,1.0
14,2017-02-25T16:21:06.jpg,1.0
14,2017-04-12T00:12:43.jpg,0.0
14,2017-03-30T18:02:04.jpg,1.0
14,2017-03-15T17:25:58.jpg,1.0
14,2017-04-09T17:59:49.jpg,1.0
14,2017-03-16T17:54:52.jpg,1.0
14,2017-03-16T16:56:16.jpg,1.0
14,2017-03-15T18:05:58.jpg,1.0
14,2017-03-15T17:43:01.jpg,1.0
14,2017-04-06T10:00:13.jpg,1.0
14,2017-02-28T03:20:14.jpg,0.0
14,2017-03-14T17:28:25.jpg,1.0
14,2017-03-13T18:04:53.jpg,1.0
14,2017-03-13T16:14:44.jpg,1.0
14,2017-04-13T09:18:31.jpg,1.0
14,2017-04-12T11:18:38.jpg,1.0
14,2017-03-02T04:14:03.jpg,1.0
14,2017-04-02T11:59:22.jpg,1.0
14,2017-03-28T18:25:41.jpg,1.0
14,2017-03-14T14:15:16.jpg,1.0
14,2017-04-16T17:16:37.jpg,0.0
14,2017-04-17T14:37:12.jpg,1.0
14,2017-03-15T11:20:31.jpg,1.0
14,2017-03-15T16:17:17.jpg,1.0
14,2017-04-16T14:18:45.jpg,1.0
14,2017-04-13T15:14:28.jpg,1.0
14,2017-04-17T14:26:44.jpg,1.0
14,2017-03-05T09:29:44.jpg,1.0
14,2017-03-13T14:36:06.jpg,1.0
14,2017-03-13T17:53:20.jpg,1.0
14,2017-03-16T21:21:32.jpg,1.0
14,2017-03-29T17:33:28.jpg,1.0
14,2017-03-18T09:31:46.jpg,1.0
14,2017-03-14T17:51:42.jpg,1.0
14,2017-03-14T18:12:34.jpg,1.0
14,2017-03-17T16:02:19.jpg,1.0
14,2017-03-27T17:41:05.jpg,1.0
14,2017-03-16T17:18:08.jpg,1.0
14,2017-04-10T04:23:42.jpg,1.0
14,2017-04-20T08:10:04.jpg,0.0
14,2017-04-10T04:23:40.jpg,1.0
14,2017-04-13T17:49:08.jpg,1.0
14,2017-03-23T01:35:08.jpg,1.0
14,2017-04-08T12:52:56.jpg,1.0
14,2017-03-13T16:53:52.jpg,1.0
14,2017-04-15T10:37:29.jpg,1.0
14,2017-03-13T14:35:33.jpg,1.0
14,2017-03-28T17:43:06.jpg,1.0
14,2017-03-20T18:02:15.jpg,1.0
14,2017-03-10T17:31:05.jpg,1.0
14,2017-04-12T17:50:54.jpg,1.0
14,2017-03-13T16:44:34.jpg,1.0
14,2017-03-23T17:20:10.jpg,1.0
14,2017-03-27T16:00:22.jpg,1.0
14,2017-03-02T02:11:58.jpg,1.0
14,2017-02-27T15:43:05.jpg,1.0
14,2017-03-30T15:40:31.jpg,1.0
14,2017-04-13T09:57:14.jpg,1.0
14,2017-03-25T02:34:12.jpg,1.0
14,2017-03-13T18:51:57.jpg,1.0
14,2017-03-15T17:47:48.jpg,1.0
14,2017-03-22T02:35:35.jpg,1.0
14,2017-04-02T10:33:23.jpg,1.0
14,2017-03-02T08:00:49.jpg,1.0
14,2017-04-03T18:42:38.jpg,1.0
14,2017-03-09T06:07:33.jpg,1.0
14,2017-03-19T17:17:42.jpg,1.0
14,2017-03-19T04:00:54.jpg,1.0
14,2017-04-20T09:36:36.jpg,0.0
14,2017-04-06T11:04:34.jpg,1.0
14,2017-03-13T17:08:36.jpg,1.0
14,2017-03-20T17:44:07.jpg,1.0
14,2017-04-11T15:08:50.jpg,1.0
14,2017-03-29T15:17:40.jpg,1.0
14,2017-04-15T17:01:59.jpg,1.0
14,2017-04-09T15:53:27.jpg,1.0
14,2017-03-28T13:44:10.jpg,1.0
14,2017-04-02T01:24:19.jpg,1.0
14,2017-04-05T12:01:33.jpg,1.0
14,2017-03-14T17:49:38.jpg,1.0
14,2017-04-08T17:15:27.jpg,1.0
14,2017-04-18T15:53:27.jpg,1.0
14,2017-03-27T17:51:46.jpg,1.0
14,2017-04-07T18:36:08.jpg,1.0
14,2017-04-11T14:50:44.jpg,1.0
14,2017-04-13T17:22:15.jpg,1.0
14,2017-03-20T16:13:03.jpg,1.0
14,2017-04-19T16:47:56.jpg,1.0
14,2017-04-11T17:05:31.jpg,1.0
14,2017-02-28T19:43:35.jpg,1.0
14,2017-03-05T09:59:10.jpg,1.0
14,2017-03-24T13:24:10.jpg,1.0
14,2017-02-27T14:12:57.jpg,1.0
14,2017-04-14T11:55:40.jpg,1.0
14,2017-04-08T04:14:10.jpg,1.0
14,2017-04-16T01:16:24.jpg,1.0
14,2017-03-13T15:03:08.jpg,1.0
14,2017-04-13T10:22:39.jpg,1.0
14,2017-04-10T17:28:30.jpg,1.0
14,2017-04-07T18:10:17.jpg,1.0
14,2017-03-02T05:20:32.jpg,0.0
14,2017-03-13T14:31:14.jpg,1.0
14,2017-03-30T18:15:48.jpg,1.0
14,2017-04-20T04:58:34.jpg,0.0
14,2017-03-19T02:27:45.jpg,1.0
14,2017-03-28T22:25:34.jpg,1.0
14,2017-03-22T02:52:22.jpg,1.0
14,2017-03-16T17:17:25.jpg,1.0
14,2017-04-16T12:16:36.jpg,1.0
14,2017-04-19T18:38:44.jpg,1.0
14,2017-03-16T17:24:37.jpg,1.0
14,2017-04-17T14:35:25.jpg,1.0
14,2017-04-04T13:22:56.jpg,1.0
14,2017-03-02T10:08:37.jpg,1.0
14,2017-03-31T18:21:39.jpg,1.0
14,2017-03-31T18:54:48.jpg,1.0
14,2017-02-27T14:08:05.jpg,1.0
14,2017-03-22T16:34:51.jpg,1.0
14,2017-04-06T16:48:14.jpg,1.0
14,2017-03-13T17:04:49.jpg,1.0
14,2017-04-11T14:46:48.jpg,1.0
14,2017-03-20T03:02:49.jpg,1.0
14,2017-03-29T18:15:40.jpg,1.0
14,2017-03-04T12:38:48.jpg,1.0
14,2017-04-05T20:00:09.jpg,1.0
14,2017-03-24T16:45:33.jpg,1.0
14,2017-04-10T06:44:20.jpg,1.0
14,2017-03-27T16:00:25.jpg,1.0
14,2017-04-18T11:15:53.jpg,1.0
14,2017-04-17T14:15:35.jpg,1.0
14,2017-02-28T10:26:00.jpg,1.0
14,2017-03-20T17:29:03.jpg,1.0
14,2017-03-17T18:02:34.jpg,1.0
14,2017-03-19T17:36:33.jpg,1.0
14,2017-04-12T15:45:24.jpg,1.0
14,2017-04-14T18:15:07.jpg,1.0
14,2017-04-07T13:02:37.jpg,1.0
14,2017-04-13T14:59:28.jpg,1.0
14,2017-04-13T18:23:27.jpg,1.0
14,2017-03-22T00:33:52.jpg,1.0
14,2017-03-18T10:07:36.jpg,1.0
14,2017-04-05T15:42:13.jpg,1.0
14,2017-03-27T18:09:57.jpg,1.0
14,2017-03-17T13:27:16.jpg,1.0
14,2017-04-10T11:01:03.jpg,1.0
14,2017-03-27T02:40:43.jpg,1.0
14,2017-03-14T17:50:24.jpg,1.0
14,2017-04-05T15:20:07.jpg,1.0
14,2017-04-19T18:30:19.jpg,1.0
14,2017-04-02T03:02:12.jpg,1.0
14,2017-03-15T17:35:32.jpg,1.0
14,2017-04-17T14:52:21.jpg,1.0
14,2017-04-12T14:49:55.jpg,1.0
14,2017-03-19T16:43:13.jpg,1.0
14,2017-03-17T17:05:16.jpg,1.0
14,2017-04-13T10:26:08.jpg,1.0
14,2017-03-17T14:12:48.jpg,1.0
14,2017-04-14T14:12:46.jpg,1.0
14,2017-03-08T20:29:39.jpg,0.0
14,2017-04-12T00:13:56.jpg,1.0
14,2017-03-15T17:58:39.jpg,1.0
14,2017-03-14T17:18:44.jpg,1.0
14,2017-03-31T00:53:03.jpg,1.0
14,2017-04-18T15:59:11.jpg,1.0
14,2017-04-18T06:42:01.jpg,1.0
14,2017-03-20T18:00:35.jpg,1.0
14,2017-04-10T21:16:26.jpg,0.0
14,2017-04-05T17:25:31.jpg,1.0
14,2017-03-27T20:13:44.jpg,1.0
14,2017-04-19T15:19:14.jpg,0.0
14,2017-04-07T18:35:42.jpg,1.0
14,2017-04-18T05:00:03.jpg,0.0
14,2017-02-28T05:16:43.jpg,1.0
14,2017-04-04T17:34:10.jpg,1.0
14,2017-04-13T11:55:26.jpg,1.0
14,2017-04-05T14:15:31.jpg,1.0
14,2017-03-28T18:23:43.jpg,1.0
14,2017-03-30T17:40:49.jpg,1.0
14,2017-04-19T13:58:04.jpg,0.0
14,2017-03-17T20:54:23.jpg,1.0
14,2017-03-22T17:11:53.jpg,1.0
14,2017-03-10T10:18:26.jpg,1.0
14,2017-04-18T18:43:27.jpg,1.0
14,2017-03-02T03:34:04.jpg,1.0
14,2017-04-16T18:56:49.jpg,1.0
14,2017-04-15T11:49:40.jpg,1.0
14,2017-03-30T18:21:00.jpg,1.0
14,2017-03-20T16:50:57.jpg,1.0
14,2017-03-02T15:34:34.jpg,1.0
14,2017-03-19T17:18:09.jpg,1.0
14,2017-04-10T16:38:48.jpg,1.0
14,2017-03-21T13:26:47.jpg,1.0
14,2017-03-10T17:50:59.jpg,1.0
14,2017-03-04T22:44:01.jpg,1.0
14,2017-04-10T17:47:54.jpg,1.0
14,2017-03-13T17:40:35.jpg,1.0
14,2017-04-05T18:48:58.jpg,1.0
14,2017-04-15T13:14:55.jpg,1.0
14,2017-03-10T17:52:15.jpg,1.0
14,2017-03-14T17:04:57.jpg,1.0
14,2017-03-19T17:18:07.jpg,1.0
14,2017-04-15T11:44:58.jpg,1.0
14,2017-03-28T14:47:23.jpg,1.0
14,2017-03-18T23:40:24.jpg,1.0
14,2017-03-25T14:15:31.jpg,1.0
14,2017-04-18T14:49:41.jpg,1.0
14,2017-04-11T05:53:15.jpg,1.0
14,2017-04-18T08:29:17.jpg,0.0
14,2017-03-23T17:05:24.jpg,1.0
14,2017-03-22T06:16:07.jpg,1.0
14,2017-02-25T17:31:45.jpg,1.0
14,2017-04-03T14:17:18.jpg,1.0
14,2017-04-12T15:16:59.jpg,1.0
14,2017-03-14T17:54:07.jpg,1.0
14,2017-03-14T16:02:38.jpg,1.0
14,2017-03-24T16:13:08.jpg,1.0
14,2017-03-21T08:40:47.jpg,1.0
14,2017-03-19T08:46:14.jpg,1.0
14,2017-04-15T12:59:03.jpg,1.0
14,2017-04-07T17:28:49.jpg,1.0
14,2017-03-25T01:01:03.jpg,1.0
14,2017-03-01T22:42:02.jpg,1.0
14,2017-03-17T16:36:44.jpg,1.0
14,2017-04-03T18:42:37.jpg,1.0
14,2017-03-27T14:46:18.jpg,1.0
14,2017-02-27T12:36:02.jpg,1.0
14,2017-03-31T15:15:58.jpg,1.0
14,2017-03-15T16:42:53.jpg,1.0
14,2017-02-27T12:34:58.jpg,1.0
14,2017-04-04T18:13:06.jpg,1.0
14,2017-04-02T12:09:16.jpg,1.0
14,2017-04-10T01:56:12.jpg,1.0
14,2017-03-22T13:43:22.jpg,1.0
14,2017-03-27T13:06:42.jpg,1.0
14,2017-04-16T15:43:28.jpg,1.0
14,2017-03-27T00:57:46.jpg,1.0
14,2017-03-22T02:24:52.jpg,1.0
14,2017-04-15T11:48:30.jpg,1.0
14,2017-03-15T17:34:02.jpg,1.0
14,2017-04-12T16:29:56.jpg,1.0
14,2017-03-29T16:35:31.jpg,1.0
14,2017-03-27T17:01:31.jpg,1.0
14,2017-02-28T13:50:03.jpg,1.0
14,2017-03-24T13:23:31.jpg,1.0
14,2017-03-09T05:26:06.jpg,1.0
14,2017-03-20T17:29:49.jpg,1.0
14,2017-04-09T18:00:00.jpg,1.0
14,2017-04-19T16:25:36.jpg,0.0
14,2017-04-18T18:33:45.jpg,1.0
14,2017-04-16T14:17:49.jpg,1.0
14,2017-03-15T15:41:37.jpg,1.0
14,2017-03-21T08:27:04.jpg,1.0
14,2017-04-10T00:41:55.jpg,1.0
14,2017-03-19T18:06:34.jpg,1.0
14,2017-04-07T18:19:26.jpg,1.0
14,2017-03-16T17:38:43.jpg,1.0
14,2017-03-22T11:06:46.jpg,1.0
14,2017-04-13T17:30:22.jpg,1.0
14,2017-03-23T16:22:25.jpg,1.0
14,2017-03-10T17:28:02.jpg,1.0
14,2017-04-10T14:35:47.jpg,1.0
14,2017-03-19T17:26:19.jpg,1.0
14,2017-04-12T12:37:46.jpg,1.0
14,2017-03-13T17:02:40.jpg,1.0
14,2017-03-14T16:08:37.jpg,1.0
14,2017-04-14T13:25:54.jpg,1.0
14,2017-03-13T17:29:21.jpg,1.0
14,2017-04-06T16:51:27.jpg,1.0
14,2017-03-31T17:59:32.jpg,1.0
14,2017-04-12T17:54:20.jpg,1.0
14,2017-03-22T11:46:58.jpg,1.0
14,2017-03-14T14:57:23.jpg,1.0
14,2017-04-13T15:12:28.jpg,1.0
14,2017-04-06T10:36:26.jpg,1.0
14,2017-03-27T15:04:02.jpg,1.0
14,2017-03-20T13:11:20.jpg,1.0
14,2017-04-13T21:35:59.jpg,1.0
14,2017-03-27T17:12:55.jpg,1.0
14,2017-03-17T16:19:44.jpg,1.0
14,2017-03-19T14:49:34.jpg,1.0
14,2017-03-24T02:13:49.jpg,1.0
14,2017-02-28T11:20:02.jpg,1.0
14,2017-02-28T17:47:07.jpg,1.0
14,2017-03-13T18:11:05.jpg,1.0
14,2017-04-09T10:22:39.jpg,1.0
14,2017-03-19T00:33:16.jpg,1.0
14,2017-03-17T16:42:32.jpg,1.0
14,2017-04-12T17:17:30.jpg,1.0
14,2017-03-17T20:52:42.jpg,1.0
14,2017-03-17T20:38:38.jpg,1.0
14,2017-04-20T09:40:07.jpg,0.0
14,2017-03-17T16:19:46.jpg,1.0
14,2017-04-06T11:05:07.jpg,1.0
14,2017-04-06T18:29:45.jpg,1.0
14,2017-04-15T16:35:14.jpg,1.0
14,2017-02-27T15:06:05.jpg,1.0
14,2017-03-20T17:49:41.jpg,1.0
14,2017-03-06T13:21:53.jpg,1.0
14,2017-03-10T16:42:43.jpg,1.0
14,2017-04-04T16:00:09.jpg,1.0
14,2017-03-15T17:02:44.jpg,1.0
14,2017-03-14T13:40:40.jpg,1.0
14,2017-03-04T15:38:25.jpg,1.0
14,2017-03-17T08:06:43.jpg,1.0
14,2017-04-03T11:46:21.jpg,1.0
14,2017-03-10T08:50:34.jpg,1.0
14,2017-03-17T15:51:01.jpg,1.0
14,2017-04-07T04:35:54.jpg,1.0
14,2017-03-22T22:16:39.jpg,1.0
14,2017-03-15T17:02:43.jpg,1.0
14,2017-04-19T16:46:53.jpg,1.0
14,2017-03-13T17:45:40.jpg,1.0
14,2017-03-22T19:49:12.jpg,1.0
14,2017-03-20T17:34:19.jpg,1.0
14,2017-04-12T17:40:48.jpg,1.0
14,2017-03-22T22:15:41.jpg,1.0
14,2017-03-02T00:06:49.jpg,0.0
14,2017-03-21T08:41:27.jpg,1.0
14,2017-03-14T17:53:12.jpg,1.0
14,2017-04-05T15:12:36.jpg,1.0
14,2017-04-08T07:15:55.jpg,1.0
14,2017-03-26T11:15:17.jpg,1.0
14,2017-04-19T15:29:58.jpg,0.0
14,2017-03-04T21:37:07.jpg,1.0
14,2017-03-04T13:28:53.jpg,1.0
14,2017-04-18T15:23:07.jpg,1.0
14,2017-03-04T15:18:40.jpg,1.0
14,2017-03-14T17:58:58.jpg,1.0
14,2017-03-15T17:02:00.jpg,1.0
14,2017-04-15T10:09:02.jpg,1.0
14,2017-04-11T09:48:05.jpg,1.0
14,2017-04-08T18:36:01.jpg,1.0
14,2017-03-30T17:56:26.jpg,1.0
14,2017-03-24T10:16:15.jpg,1.0
14,2017-04-13T16:24:25.jpg,1.0
14,2017-04-10T15:55:01.jpg,1.0
14,2017-03-20T15:58:29.jpg,1.0
14,2017-03-14T17:16:23.jpg,1.0
14,2017-03-31T17:59:35.jpg,1.0
14,2017-04-05T11:59:07.jpg,1.0
14,2017-04-05T18:03:47.jpg,1.0
14,2017-03-16T19:48:06.jpg,1.0
14,2017-03-17T17:30:34.jpg,1.0
14,2017-04-19T10:31:19.jpg,0.0
14,2017-04-13T14:15:33.jpg,1.0
14,2017-03-14T17:36:18.jpg,1.0
14,2017-04-10T11:01:02.jpg,1.0
14,2017-03-28T12:37:57.jpg,1.0
14,2017-03-22T14:26:36.jpg,1.0
14,2017-03-08T22:50:37.jpg,0.0
14,2017-03-10T08:38:44.jpg,1.0
14,2017-04-05T16:40:41.jpg,1.0
14,2017-04-12T00:13:57.jpg,1.0
14,2017-03-17T14:51:56.jpg,1.0
14,2017-04-17T21:10:39.jpg,0.0
14,2017-03-10T16:50:44.jpg,1.0
14,2017-04-18T11:00:46.jpg,1.0
14,2017-03-15T16:53:23.jpg,1.0
14,2017-03-11T16:52:17.jpg,1.0
14,2017-03-15T13:37:21.jpg,1.0
14,2017-03-19T17:25:30.jpg,1.0
14,2017-04-05T12:03:25.jpg,1.0
14,2017-04-03T14:05:28.jpg,1.0
14,2017-03-24T00:24:12.jpg,1.0
14,2017-04-15T04:05:33.jpg,1.0
14,2017-03-16T17:40:00.jpg,1.0
14,2017-03-22T10:00:41.jpg,1.0
14,2017-03-17T16:46:27.jpg,1.0
14,2017-04-01T03:47:39.jpg,1.0
14,2017-03-27T15:24:49.jpg,1.0
14,2017-03-25T10:05:01.jpg,1.0
14,2017-03-16T17:54:53.jpg,1.0
14,2017-03-22T09:47:20.jpg,1.0
14,2017-04-16T14:19:17.jpg,1.0
14,2017-03-21T15:42:16.jpg,1.0
14,2017-04-04T17:56:36.jpg,1.0
14,2017-03-01T09:56:29.jpg,1.0
14,2017-03-16T21:06:07.jpg,1.0
14,2017-03-16T17:47:49.jpg,1.0
14,2017-03-24T01:45:43.jpg,1.0
14,2017-04-18T18:05:25.jpg,1.0
14,2017-03-16T15:52:40.jpg,1.0
14,2017-04-18T16:13:48.jpg,1.0
14,2017-02-28T15:12:12.jpg,1.0
14,2017-04-15T11:52:43.jpg,1.0
14,2017-03-22T16:38:59.jpg,1.0
14,2017-04-14T18:15:10.jpg,1.0
14,2017-03-22T10:50:53.jpg,1.0
14,2017-03-02T05:41:26.jpg,1.0
14,2017-02-28T05:16:56.jpg,0.0
14,2017-04-15T13:03:42.jpg,1.0
14,2017-03-14T17:53:58.jpg,1.0
14,2017-03-14T13:58:40.jpg,1.0
14,2017-04-19T16:47:00.jpg,1.0
14,2017-04-07T18:01:14.jpg,1.0
14,2017-03-16T19:48:12.jpg,1.0
14,2017-02-28T02:16:39.jpg,1.0
14,2017-03-29T17:12:00.jpg,1.0
14,2017-03-15T17:49:29.jpg,1.0
14,2017-03-31T21:44:18.jpg,1.0
14,2017-03-28T17:40:58.jpg,1.0
14,2017-04-07T17:59:01.jpg,1.0
14,2017-03-14T17:30:16.jpg,1.0
14,2017-04-13T16:33:47.jpg,1.0
14,2017-04-19T17:13:25.jpg,1.0
14,2017-04-05T12:05:14.jpg,1.0
14,2017-04-14T22:33:05.jpg,1.0
14,2017-04-13T06:56:55.jpg,1.0
14,2017-03-10T17:54:50.jpg,1.0
14,2017-04-13T18:03:00.jpg,1.0
14,2017-02-28T13:15:04.jpg,1.0
14,2017-03-02T09:42:01.jpg,1.0
14,2017-03-20T17:35:11.jpg,1.0
14,2017-04-05T16:23:53.jpg,1.0
14,2017-04-18T12:34:55.jpg,0.0
14,2017-04-12T15:56:47.jpg,1.0
14,2017-03-29T18:21:28.jpg,1.0
14,2017-03-20T13:48:18.jpg,1.0
14,2017-03-22T01:11:56.jpg,1.0
