class,top_left_x,top_left_y,w,h,img_size_x,img_size_y,name,date,takes,path
feuille,925,276,113,62,1920,1080,2017-04-05T11:04:45.jpg,2017-04-05 11:04:45,4168,camera_11_unnested/2017-04-05T11:04:45.jpg
feuille,1069,279,99,96,1920,1080,2017-04-05T11:04:45.jpg,2017-04-05 11:04:45,4168,camera_11_unnested/2017-04-05T11:04:45.jpg
feuille,1373,398,96,125,1920,1080,2017-04-05T11:04:45.jpg,2017-04-05 11:04:45,4168,camera_11_unnested/2017-04-05T11:04:45.jpg
feuille,1653,421,99,91,1920,1080,2017-04-05T11:04:45.jpg,2017-04-05 11:04:45,4168,camera_11_unnested/2017-04-05T11:04:45.jpg
feuille,1747,336,96,113,1920,1080,2017-04-05T11:04:45.jpg,2017-04-05 11:04:45,4168,camera_11_unnested/2017-04-05T11:04:45.jpg
feuille,1574,290,145,128,1920,1080,2017-04-05T11:04:45.jpg,2017-04-05 11:04:45,4168,camera_11_unnested/2017-04-05T11:04:45.jpg
feuille,496,458,164,179,1920,1080,2017-04-05T11:04:46.jpg,2017-04-05 11:04:46,4168,camera_11_unnested/2017-04-05T11:04:46.jpg
feuille,638,276,111,122,1920,1080,2017-04-05T11:04:46.jpg,2017-04-05 11:04:46,4168,camera_11_unnested/2017-04-05T11:04:46.jpg
feuille,851,401,133,221,1920,1080,2017-04-05T11:04:46.jpg,2017-04-05 11:04:46,4168,camera_11_unnested/2017-04-05T11:04:46.jpg
feuille,922,242,130,99,1920,1080,2017-04-05T11:04:46.jpg,2017-04-05 11:04:46,4168,camera_11_unnested/2017-04-05T11:04:46.jpg
feuille,1078,268,79,111,1920,1080,2017-04-05T11:04:46.jpg,2017-04-05 11:04:46,4168,camera_11_unnested/2017-04-05T11:04:46.jpg
feuille,1375,387,102,147,1920,1080,2017-04-05T11:04:46.jpg,2017-04-05 11:04:46,4168,camera_11_unnested/2017-04-05T11:04:46.jpg
feuille,1571,288,145,130,1920,1080,2017-04-05T11:04:46.jpg,2017-04-05 11:04:46,4168,camera_11_unnested/2017-04-05T11:04:46.jpg
feuille,1634,407,119,105,1920,1080,2017-04-05T11:04:46.jpg,2017-04-05 11:04:46,4168,camera_11_unnested/2017-04-05T11:04:46.jpg
feuille,1756,333,96,119,1920,1080,2017-04-05T11:04:46.jpg,2017-04-05 11:04:46,4168,camera_11_unnested/2017-04-05T11:04:46.jpg
feuille,635,276,128,113,1920,1080,2017-04-05T11:04:47.jpg,2017-04-05 11:04:47,4168,camera_11_unnested/2017-04-05T11:04:47.jpg
feuille,496,458,162,176,1920,1080,2017-04-05T11:04:47.jpg,2017-04-05 11:04:47,4168,camera_11_unnested/2017-04-05T11:04:47.jpg
feuille,856,401,133,218,1920,1080,2017-04-05T11:04:47.jpg,2017-04-05 11:04:47,4168,camera_11_unnested/2017-04-05T11:04:47.jpg
feuille,922,248,130,102,1920,1080,2017-04-05T11:04:47.jpg,2017-04-05 11:04:47,4168,camera_11_unnested/2017-04-05T11:04:47.jpg
feuille,1075,268,88,113,1920,1080,2017-04-05T11:04:47.jpg,2017-04-05 11:04:47,4168,camera_11_unnested/2017-04-05T11:04:47.jpg
feuille,1364,390,105,133,1920,1080,2017-04-05T11:04:47.jpg,2017-04-05 11:04:47,4168,camera_11_unnested/2017-04-05T11:04:47.jpg
feuille,1574,296,94,82,1920,1080,2017-04-05T11:04:47.jpg,2017-04-05 11:04:47,4168,camera_11_unnested/2017-04-05T11:04:47.jpg
feuille,1653,415,91,85,1920,1080,2017-04-05T11:04:47.jpg,2017-04-05 11:04:47,4168,camera_11_unnested/2017-04-05T11:04:47.jpg
feuille,1758,339,96,111,1920,1080,2017-04-05T11:04:47.jpg,2017-04-05 11:04:47,4168,camera_11_unnested/2017-04-05T11:04:47.jpg
feuille,499,449,159,170,1920,1080,2017-04-05T11:04:48.jpg,2017-04-05 11:04:48,4168,camera_11_unnested/2017-04-05T11:04:48.jpg
feuille,644,271,111,111,1920,1080,2017-04-05T11:04:48.jpg,2017-04-05 11:04:48,4168,camera_11_unnested/2017-04-05T11:04:48.jpg
feuille,868,401,122,218,1920,1080,2017-04-05T11:04:48.jpg,2017-04-05 11:04:48,4168,camera_11_unnested/2017-04-05T11:04:48.jpg
feuille,922,268,116,77,1920,1080,2017-04-05T11:04:48.jpg,2017-04-05 11:04:48,4168,camera_11_unnested/2017-04-05T11:04:48.jpg
feuille,1066,271,102,116,1920,1080,2017-04-05T11:04:48.jpg,2017-04-05 11:04:48,4168,camera_11_unnested/2017-04-05T11:04:48.jpg
feuille,1367,398,111,119,1920,1080,2017-04-05T11:04:48.jpg,2017-04-05 11:04:48,4168,camera_11_unnested/2017-04-05T11:04:48.jpg
feuille,1571,282,94,102,1920,1080,2017-04-05T11:04:48.jpg,2017-04-05 11:04:48,4168,camera_11_unnested/2017-04-05T11:04:48.jpg
feuille,1651,407,96,99,1920,1080,2017-04-05T11:04:48.jpg,2017-04-05 11:04:48,4168,camera_11_unnested/2017-04-05T11:04:48.jpg
feuille,1741,336,94,111,1920,1080,2017-04-05T11:04:48.jpg,2017-04-05 11:04:48,4168,camera_11_unnested/2017-04-05T11:04:48.jpg
feuille,496,452,156,187,1920,1080,2017-04-05T11:04:49.jpg,2017-04-05 11:04:49,4168,camera_11_unnested/2017-04-05T11:04:49.jpg
feuille,647,276,113,116,1920,1080,2017-04-05T11:04:49.jpg,2017-04-05 11:04:49,4168,camera_11_unnested/2017-04-05T11:04:49.jpg
feuille,856,404,147,210,1920,1080,2017-04-05T11:04:49.jpg,2017-04-05 11:04:49,4168,camera_11_unnested/2017-04-05T11:04:49.jpg
feuille,922,259,125,85,1920,1080,2017-04-05T11:04:49.jpg,2017-04-05 11:04:49,4168,camera_11_unnested/2017-04-05T11:04:49.jpg
feuille,1072,271,88,105,1920,1080,2017-04-05T11:04:49.jpg,2017-04-05 11:04:49,4168,camera_11_unnested/2017-04-05T11:04:49.jpg
feuille,1370,390,102,133,1920,1080,2017-04-05T11:04:49.jpg,2017-04-05 11:04:49,4168,camera_11_unnested/2017-04-05T11:04:49.jpg
feuille,1568,293,96,94,1920,1080,2017-04-05T11:04:49.jpg,2017-04-05 11:04:49,4168,camera_11_unnested/2017-04-05T11:04:49.jpg
feuille,1651,415,99,82,1920,1080,2017-04-05T11:04:49.jpg,2017-04-05 11:04:49,4168,camera_11_unnested/2017-04-05T11:04:49.jpg
feuille,1753,339,88,111,1920,1080,2017-04-05T11:04:49.jpg,2017-04-05 11:04:49,4168,camera_11_unnested/2017-04-05T11:04:49.jpg
feuille,856,395,139,221,1920,1080,2017-04-05T11:05:04.jpg,2017-04-05 11:05:04,4169,camera_11_unnested/2017-04-05T11:05:04.jpg
feuille,1069,273,91,113,1920,1080,2017-04-05T11:05:04.jpg,2017-04-05 11:05:04,4169,camera_11_unnested/2017-04-05T11:05:04.jpg
feuille,1367,398,108,130,1920,1080,2017-04-05T11:05:04.jpg,2017-04-05 11:05:04,4169,camera_11_unnested/2017-04-05T11:05:04.jpg
feuille,1585,302,145,122,1920,1080,2017-04-05T11:05:04.jpg,2017-04-05 11:05:04,4169,camera_11_unnested/2017-04-05T11:05:04.jpg
feuille,1653,398,96,111,1920,1080,2017-04-05T11:05:04.jpg,2017-04-05 11:05:04,4169,camera_11_unnested/2017-04-05T11:05:04.jpg
feuille,1761,344,80,108,1920,1080,2017-04-05T11:05:04.jpg,2017-04-05 11:05:04,4169,camera_11_unnested/2017-04-05T11:05:04.jpg
feuille,919,251,118,80,1920,1080,2017-04-05T11:05:04.jpg,2017-04-05 11:05:04,4169,camera_11_unnested/2017-04-05T11:05:04.jpg
feuille,859,398,116,218,1920,1080,2017-04-05T11:05:05.jpg,2017-04-05 11:05:05,4169,camera_11_unnested/2017-04-05T11:05:05.jpg
feuille,930,256,108,79,1920,1080,2017-04-05T11:05:05.jpg,2017-04-05 11:05:05,4169,camera_11_unnested/2017-04-05T11:05:05.jpg
feuille,1075,271,88,116,1920,1080,2017-04-05T11:05:05.jpg,2017-04-05 11:05:05,4169,camera_11_unnested/2017-04-05T11:05:05.jpg
feuille,1370,410,111,113,1920,1080,2017-04-05T11:05:05.jpg,2017-04-05 11:05:05,4169,camera_11_unnested/2017-04-05T11:05:05.jpg
feuille,1583,299,142,116,1920,1080,2017-04-05T11:05:05.jpg,2017-04-05 11:05:05,4169,camera_11_unnested/2017-04-05T11:05:05.jpg
feuille,1670,418,77,88,1920,1080,2017-04-05T11:05:05.jpg,2017-04-05 11:05:05,4169,camera_11_unnested/2017-04-05T11:05:05.jpg
feuille,1758,330,77,125,1920,1080,2017-04-05T11:05:05.jpg,2017-04-05 11:05:05,4169,camera_11_unnested/2017-04-05T11:05:05.jpg
feuille,854,395,142,224,1920,1080,2017-04-05T11:05:06.jpg,2017-04-05 11:05:06,4169,camera_11_unnested/2017-04-05T11:05:06.jpg
feuille,927,237,113,99,1920,1080,2017-04-05T11:05:06.jpg,2017-04-05 11:05:06,4169,camera_11_unnested/2017-04-05T11:05:06.jpg
feuille,1075,271,85,122,1920,1080,2017-04-05T11:05:06.jpg,2017-04-05 11:05:06,4169,camera_11_unnested/2017-04-05T11:05:06.jpg
feuille,1367,395,111,125,1920,1080,2017-04-05T11:05:06.jpg,2017-04-05 11:05:06,4169,camera_11_unnested/2017-04-05T11:05:06.jpg
feuille,1585,299,139,119,1920,1080,2017-04-05T11:05:06.jpg,2017-04-05 11:05:06,4169,camera_11_unnested/2017-04-05T11:05:06.jpg
feuille,1753,319,82,128,1920,1080,2017-04-05T11:05:06.jpg,2017-04-05 11:05:06,4169,camera_11_unnested/2017-04-05T11:05:06.jpg
feuille,1665,404,85,102,1920,1080,2017-04-05T11:05:06.jpg,2017-04-05 11:05:06,4169,camera_11_unnested/2017-04-05T11:05:06.jpg
feuille,856,398,122,227,1920,1080,2017-04-05T11:05:07.jpg,2017-04-05 11:05:07,4169,camera_11_unnested/2017-04-05T11:05:07.jpg
feuille,922,259,111,77,1920,1080,2017-04-05T11:05:07.jpg,2017-04-05 11:05:07,4169,camera_11_unnested/2017-04-05T11:05:07.jpg
feuille,1072,262,94,122,1920,1080,2017-04-05T11:05:07.jpg,2017-04-05 11:05:07,4169,camera_11_unnested/2017-04-05T11:05:07.jpg
feuille,1370,393,96,133,1920,1080,2017-04-05T11:05:07.jpg,2017-04-05 11:05:07,4169,camera_11_unnested/2017-04-05T11:05:07.jpg
feuille,1580,305,82,82,1920,1080,2017-04-05T11:05:07.jpg,2017-04-05 11:05:07,4169,camera_11_unnested/2017-04-05T11:05:07.jpg
feuille,1668,412,74,99,1920,1080,2017-04-05T11:05:07.jpg,2017-04-05 11:05:07,4169,camera_11_unnested/2017-04-05T11:05:07.jpg
feuille,1758,339,85,105,1920,1080,2017-04-05T11:05:07.jpg,2017-04-05 11:05:07,4169,camera_11_unnested/2017-04-05T11:05:07.jpg
feuille,856,401,130,204,1920,1080,2017-04-05T11:05:20.jpg,2017-04-05 11:05:20,4170,camera_11_unnested/2017-04-05T11:05:20.jpg
feuille,1069,262,108,99,1920,1080,2017-04-05T11:05:20.jpg,2017-04-05 11:05:20,4170,camera_11_unnested/2017-04-05T11:05:20.jpg
feuille,1373,361,96,130,1920,1080,2017-04-05T11:05:20.jpg,2017-04-05 11:05:20,4170,camera_11_unnested/2017-04-05T11:05:20.jpg
feuille,1583,299,79,88,1920,1080,2017-04-05T11:05:20.jpg,2017-04-05 11:05:20,4170,camera_11_unnested/2017-04-05T11:05:20.jpg
feuille,1642,415,116,96,1920,1080,2017-04-05T11:05:20.jpg,2017-04-05 11:05:20,4170,camera_11_unnested/2017-04-05T11:05:20.jpg
feuille,1753,330,85,119,1920,1080,2017-04-05T11:05:20.jpg,2017-04-05 11:05:20,4170,camera_11_unnested/2017-04-05T11:05:20.jpg
feuille,862,398,113,216,1920,1080,2017-04-05T11:05:21.jpg,2017-04-05 11:05:21,4170,camera_11_unnested/2017-04-05T11:05:21.jpg
feuille,1066,262,113,108,1920,1080,2017-04-05T11:05:21.jpg,2017-04-05 11:05:21,4170,camera_11_unnested/2017-04-05T11:05:21.jpg
feuille,1583,302,77,82,1920,1080,2017-04-05T11:05:21.jpg,2017-04-05 11:05:21,4170,camera_11_unnested/2017-04-05T11:05:21.jpg
feuille,1651,424,102,85,1920,1080,2017-04-05T11:05:21.jpg,2017-04-05 11:05:21,4170,camera_11_unnested/2017-04-05T11:05:21.jpg
feuille,1753,339,94,111,1920,1080,2017-04-05T11:05:21.jpg,2017-04-05 11:05:21,4170,camera_11_unnested/2017-04-05T11:05:21.jpg
feuille,856,401,122,218,1920,1080,2017-04-05T11:05:22.jpg,2017-04-05 11:05:22,4170,camera_11_unnested/2017-04-05T11:05:22.jpg
feuille,1069,259,108,99,1920,1080,2017-04-05T11:05:22.jpg,2017-04-05 11:05:22,4170,camera_11_unnested/2017-04-05T11:05:22.jpg
feuille,1577,299,82,74,1920,1080,2017-04-05T11:05:22.jpg,2017-04-05 11:05:22,4170,camera_11_unnested/2017-04-05T11:05:22.jpg
feuille,1636,404,113,111,1920,1080,2017-04-05T11:05:22.jpg,2017-04-05 11:05:22,4170,camera_11_unnested/2017-04-05T11:05:22.jpg
feuille,1756,341,85,111,1920,1080,2017-04-05T11:05:22.jpg,2017-04-05 11:05:22,4170,camera_11_unnested/2017-04-05T11:05:22.jpg
feuille,854,390,125,233,1920,1080,2017-04-05T11:05:23.jpg,2017-04-05 11:05:23,4170,camera_11_unnested/2017-04-05T11:05:23.jpg
feuille,1069,268,108,94,1920,1080,2017-04-05T11:05:23.jpg,2017-04-05 11:05:23,4170,camera_11_unnested/2017-04-05T11:05:23.jpg
feuille,1577,299,79,82,1920,1080,2017-04-05T11:05:23.jpg,2017-04-05 11:05:23,4170,camera_11_unnested/2017-04-05T11:05:23.jpg
feuille,1648,415,105,94,1920,1080,2017-04-05T11:05:23.jpg,2017-04-05 11:05:23,4170,camera_11_unnested/2017-04-05T11:05:23.jpg
feuille,1756,341,91,108,1920,1080,2017-04-05T11:05:23.jpg,2017-04-05 11:05:23,4170,camera_11_unnested/2017-04-05T11:05:23.jpg
feuille,856,401,128,210,1920,1080,2017-04-05T11:05:24.jpg,2017-04-05 11:05:24,4170,camera_11_unnested/2017-04-05T11:05:24.jpg
feuille,1061,271,128,99,1920,1080,2017-04-05T11:05:24.jpg,2017-04-05 11:05:24,4170,camera_11_unnested/2017-04-05T11:05:24.jpg
feuille,1577,296,82,88,1920,1080,2017-04-05T11:05:24.jpg,2017-04-05 11:05:24,4170,camera_11_unnested/2017-04-05T11:05:24.jpg
feuille,1634,393,111,116,1920,1080,2017-04-05T11:05:24.jpg,2017-04-05 11:05:24,4170,camera_11_unnested/2017-04-05T11:05:24.jpg
feuille,1750,336,88,113,1920,1080,2017-04-05T11:05:24.jpg,2017-04-05 11:05:24,4170,camera_11_unnested/2017-04-05T11:05:24.jpg
feuille,859,401,119,201,1920,1080,2017-04-05T11:09:46.jpg,2017-04-05 11:09:46,4171,camera_11_unnested/2017-04-05T11:09:46.jpg
feuille,1064,273,113,105,1920,1080,2017-04-05T11:09:46.jpg,2017-04-05 11:09:46,4171,camera_11_unnested/2017-04-05T11:09:46.jpg
feuille,1248,302,111,88,1920,1080,2017-04-05T11:09:46.jpg,2017-04-05 11:09:46,4171,camera_11_unnested/2017-04-05T11:09:46.jpg
feuille,1656,407,99,111,1920,1080,2017-04-05T11:09:46.jpg,2017-04-05 11:09:46,4171,camera_11_unnested/2017-04-05T11:09:46.jpg
feuille,1750,336,91,116,1920,1080,2017-04-05T11:09:46.jpg,2017-04-05 11:09:46,4171,camera_11_unnested/2017-04-05T11:09:46.jpg
feuille,1588,299,77,88,1920,1080,2017-04-05T11:09:46.jpg,2017-04-05 11:09:46,4171,camera_11_unnested/2017-04-05T11:09:46.jpg
feuille,1072,288,119,94,1920,1080,2017-04-05T11:09:47.jpg,2017-04-05 11:09:47,4171,camera_11_unnested/2017-04-05T11:09:47.jpg
feuille,1242,310,122,91,1920,1080,2017-04-05T11:09:47.jpg,2017-04-05 11:09:47,4171,camera_11_unnested/2017-04-05T11:09:47.jpg
feuille,1583,327,88,91,1920,1080,2017-04-05T11:09:47.jpg,2017-04-05 11:09:47,4171,camera_11_unnested/2017-04-05T11:09:47.jpg
feuille,1653,415,85,88,1920,1080,2017-04-05T11:09:47.jpg,2017-04-05 11:09:47,4171,camera_11_unnested/2017-04-05T11:09:47.jpg
feuille,1744,341,96,102,1920,1080,2017-04-05T11:09:47.jpg,2017-04-05 11:09:47,4171,camera_11_unnested/2017-04-05T11:09:47.jpg
feuille,1066,282,122,105,1920,1080,2017-04-05T11:09:48.jpg,2017-04-05 11:09:48,4171,camera_11_unnested/2017-04-05T11:09:48.jpg
feuille,1568,293,116,102,1920,1080,2017-04-05T11:09:48.jpg,2017-04-05 11:09:48,4171,camera_11_unnested/2017-04-05T11:09:48.jpg
feuille,1543,418,111,60,1920,1080,2017-04-05T11:09:48.jpg,2017-04-05 11:09:48,4171,camera_11_unnested/2017-04-05T11:09:48.jpg
feuille,1670,412,82,105,1920,1080,2017-04-05T11:09:48.jpg,2017-04-05 11:09:48,4171,camera_11_unnested/2017-04-05T11:09:48.jpg
feuille,1747,330,94,119,1920,1080,2017-04-05T11:09:48.jpg,2017-04-05 11:09:48,4171,camera_11_unnested/2017-04-05T11:09:48.jpg
feuille,1605,472,125,96,1920,1080,2017-04-05T11:09:48.jpg,2017-04-05 11:09:48,4171,camera_11_unnested/2017-04-05T11:09:48.jpg
feuille,1551,393,96,91,1920,1080,2017-04-05T11:09:49.jpg,2017-04-05 11:09:49,4171,camera_11_unnested/2017-04-05T11:09:49.jpg
feuille,1577,290,99,99,1920,1080,2017-04-05T11:09:49.jpg,2017-04-05 11:09:49,4171,camera_11_unnested/2017-04-05T11:09:49.jpg
feuille,1591,472,142,96,1920,1080,2017-04-05T11:09:49.jpg,2017-04-05 11:09:49,4171,camera_11_unnested/2017-04-05T11:09:49.jpg
feuille,1670,421,85,74,1920,1080,2017-04-05T11:09:49.jpg,2017-04-05 11:09:49,4171,camera_11_unnested/2017-04-05T11:09:49.jpg
feuille,1756,347,82,99,1920,1080,2017-04-05T11:09:49.jpg,2017-04-05 11:09:49,4171,camera_11_unnested/2017-04-05T11:09:49.jpg
feuille,1072,276,111,105,1920,1080,2017-04-05T11:09:49.jpg,2017-04-05 11:09:49,4171,camera_11_unnested/2017-04-05T11:09:49.jpg
feuille,1064,273,122,113,1920,1080,2017-04-05T11:09:50.jpg,2017-04-05 11:09:50,4171,camera_11_unnested/2017-04-05T11:09:50.jpg
feuille,1560,387,91,88,1920,1080,2017-04-05T11:09:50.jpg,2017-04-05 11:09:50,4171,camera_11_unnested/2017-04-05T11:09:50.jpg
feuille,1611,472,130,99,1920,1080,2017-04-05T11:09:50.jpg,2017-04-05 11:09:50,4171,camera_11_unnested/2017-04-05T11:09:50.jpg
feuille,1673,407,62,96,1920,1080,2017-04-05T11:09:50.jpg,2017-04-05 11:09:50,4171,camera_11_unnested/2017-04-05T11:09:50.jpg
feuille,1753,336,82,116,1920,1080,2017-04-05T11:09:50.jpg,2017-04-05 11:09:50,4171,camera_11_unnested/2017-04-05T11:09:50.jpg
feuille,1565,288,113,105,1920,1080,2017-04-05T11:09:50.jpg,2017-04-05 11:09:50,4171,camera_11_unnested/2017-04-05T11:09:50.jpg
feuille,1072,276,99,96,1920,1080,2017-04-05T11:09:51.jpg,2017-04-05 11:09:51,4171,camera_11_unnested/2017-04-05T11:09:51.jpg
feuille,1560,387,77,88,1920,1080,2017-04-05T11:09:51.jpg,2017-04-05 11:09:51,4171,camera_11_unnested/2017-04-05T11:09:51.jpg
feuille,1585,461,156,108,1920,1080,2017-04-05T11:09:51.jpg,2017-04-05 11:09:51,4171,camera_11_unnested/2017-04-05T11:09:51.jpg
feuille,1665,412,77,91,1920,1080,2017-04-05T11:09:51.jpg,2017-04-05 11:09:51,4171,camera_11_unnested/2017-04-05T11:09:51.jpg
feuille,1750,330,94,122,1920,1080,2017-04-05T11:09:51.jpg,2017-04-05 11:09:51,4171,camera_11_unnested/2017-04-05T11:09:51.jpg
feuille,1577,293,96,94,1920,1080,2017-04-05T11:09:51.jpg,2017-04-05 11:09:51,4171,camera_11_unnested/2017-04-05T11:09:51.jpg
feuille,1072,279,105,96,1920,1080,2017-04-05T11:09:52.jpg,2017-04-05 11:09:52,4171,camera_11_unnested/2017-04-05T11:09:52.jpg
feuille,1571,290,99,96,1920,1080,2017-04-05T11:09:52.jpg,2017-04-05 11:09:52,4171,camera_11_unnested/2017-04-05T11:09:52.jpg
feuille,1747,333,88,116,1920,1080,2017-04-05T11:09:52.jpg,2017-04-05 11:09:52,4171,camera_11_unnested/2017-04-05T11:09:52.jpg
feuille,1548,393,105,79,1920,1080,2017-04-05T11:09:52.jpg,2017-04-05 11:09:52,4171,camera_11_unnested/2017-04-05T11:09:52.jpg
feuille,1668,415,77,91,1920,1080,2017-04-05T11:09:52.jpg,2017-04-05 11:09:52,4171,camera_11_unnested/2017-04-05T11:09:52.jpg
feuille,1594,475,142,96,1920,1080,2017-04-05T11:09:52.jpg,2017-04-05 11:09:52,4171,camera_11_unnested/2017-04-05T11:09:52.jpg
feuille,701,412,105,133,1920,1080,2017-04-05T11:10:16.jpg,2017-04-05 11:10:16,4172,camera_11_unnested/2017-04-05T11:10:16.jpg
feuille,1075,276,99,102,1920,1080,2017-04-05T11:10:16.jpg,2017-04-05 11:10:16,4172,camera_11_unnested/2017-04-05T11:10:16.jpg
feuille,1568,293,113,96,1920,1080,2017-04-05T11:10:16.jpg,2017-04-05 11:10:16,4172,camera_11_unnested/2017-04-05T11:10:16.jpg
feuille,1756,344,96,102,1920,1080,2017-04-05T11:10:16.jpg,2017-04-05 11:10:16,4172,camera_11_unnested/2017-04-05T11:10:16.jpg
feuille,1605,469,136,96,1920,1080,2017-04-05T11:10:16.jpg,2017-04-05 11:10:16,4172,camera_11_unnested/2017-04-05T11:10:16.jpg
feuille,1551,395,102,74,1920,1080,2017-04-05T11:10:16.jpg,2017-04-05 11:10:16,4172,camera_11_unnested/2017-04-05T11:10:16.jpg
feuille,1662,418,68,57,1920,1080,2017-04-05T11:10:16.jpg,2017-04-05 11:10:16,4172,camera_11_unnested/2017-04-05T11:10:16.jpg
feuille,698,398,119,145,1920,1080,2017-04-05T11:10:17.jpg,2017-04-05 11:10:17,4172,camera_11_unnested/2017-04-05T11:10:17.jpg
feuille,1069,279,113,105,1920,1080,2017-04-05T11:10:17.jpg,2017-04-05 11:10:17,4172,camera_11_unnested/2017-04-05T11:10:17.jpg
feuille,1568,282,108,119,1920,1080,2017-04-05T11:10:17.jpg,2017-04-05 11:10:17,4172,camera_11_unnested/2017-04-05T11:10:17.jpg
feuille,1551,390,94,91,1920,1080,2017-04-05T11:10:17.jpg,2017-04-05 11:10:17,4172,camera_11_unnested/2017-04-05T11:10:17.jpg
feuille,1753,330,94,130,1920,1080,2017-04-05T11:10:17.jpg,2017-04-05 11:10:17,4172,camera_11_unnested/2017-04-05T11:10:17.jpg
feuille,1591,463,150,96,1920,1080,2017-04-05T11:10:17.jpg,2017-04-05 11:10:17,4172,camera_11_unnested/2017-04-05T11:10:17.jpg
feuille,1668,418,62,57,1920,1080,2017-04-05T11:10:17.jpg,2017-04-05 11:10:17,4172,camera_11_unnested/2017-04-05T11:10:17.jpg
feuille,698,404,111,133,1920,1080,2017-04-05T11:10:18.jpg,2017-04-05 11:10:18,4172,camera_11_unnested/2017-04-05T11:10:18.jpg
feuille,1061,279,116,102,1920,1080,2017-04-05T11:10:18.jpg,2017-04-05 11:10:18,4172,camera_11_unnested/2017-04-05T11:10:18.jpg
feuille,1568,296,102,91,1920,1080,2017-04-05T11:10:18.jpg,2017-04-05 11:10:18,4172,camera_11_unnested/2017-04-05T11:10:18.jpg
feuille,1747,339,96,111,1920,1080,2017-04-05T11:10:18.jpg,2017-04-05 11:10:18,4172,camera_11_unnested/2017-04-05T11:10:18.jpg
feuille,1554,390,94,82,1920,1080,2017-04-05T11:10:18.jpg,2017-04-05 11:10:18,4172,camera_11_unnested/2017-04-05T11:10:18.jpg
feuille,1608,455,133,111,1920,1080,2017-04-05T11:10:18.jpg,2017-04-05 11:10:18,4172,camera_11_unnested/2017-04-05T11:10:18.jpg
feuille,1668,412,71,54,1920,1080,2017-04-05T11:10:18.jpg,2017-04-05 11:10:18,4172,camera_11_unnested/2017-04-05T11:10:18.jpg
feuille,698,410,113,125,1920,1080,2017-04-05T11:10:19.jpg,2017-04-05 11:10:19,4172,camera_11_unnested/2017-04-05T11:10:19.jpg
feuille,1072,282,102,99,1920,1080,2017-04-05T11:10:19.jpg,2017-04-05 11:10:19,4172,camera_11_unnested/2017-04-05T11:10:19.jpg
feuille,1577,296,94,88,1920,1080,2017-04-05T11:10:19.jpg,2017-04-05 11:10:19,4172,camera_11_unnested/2017-04-05T11:10:19.jpg
feuille,1546,395,96,85,1920,1080,2017-04-05T11:10:19.jpg,2017-04-05 11:10:19,4172,camera_11_unnested/2017-04-05T11:10:19.jpg
feuille,1611,461,119,108,1920,1080,2017-04-05T11:10:19.jpg,2017-04-05 11:10:19,4172,camera_11_unnested/2017-04-05T11:10:19.jpg
feuille,1670,421,65,65,1920,1080,2017-04-05T11:10:19.jpg,2017-04-05 11:10:19,4172,camera_11_unnested/2017-04-05T11:10:19.jpg
feuille,1764,344,71,105,1920,1080,2017-04-05T11:10:19.jpg,2017-04-05 11:10:19,4172,camera_11_unnested/2017-04-05T11:10:19.jpg
feuille,698,410,119,133,1920,1080,2017-04-05T11:11:34.jpg,2017-04-05 11:11:34,4173,camera_11_unnested/2017-04-05T11:11:34.jpg
feuille,1069,282,111,102,1920,1080,2017-04-05T11:11:34.jpg,2017-04-05 11:11:34,4173,camera_11_unnested/2017-04-05T11:11:34.jpg
feuille,913,540,99,62,1920,1080,2017-04-05T11:11:34.jpg,2017-04-05 11:11:34,4173,camera_11_unnested/2017-04-05T11:11:34.jpg
feuille,1546,387,105,94,1920,1080,2017-04-05T11:11:34.jpg,2017-04-05 11:11:34,4173,camera_11_unnested/2017-04-05T11:11:34.jpg
feuille,1594,296,77,102,1920,1080,2017-04-05T11:11:34.jpg,2017-04-05 11:11:34,4173,camera_11_unnested/2017-04-05T11:11:34.jpg
feuille,1758,336,77,111,1920,1080,2017-04-05T11:11:34.jpg,2017-04-05 11:11:34,4173,camera_11_unnested/2017-04-05T11:11:34.jpg
feuille,1662,412,96,94,1920,1080,2017-04-05T11:11:34.jpg,2017-04-05 11:11:34,4173,camera_11_unnested/2017-04-05T11:11:34.jpg
feuille,1625,469,122,94,1920,1080,2017-04-05T11:11:34.jpg,2017-04-05 11:11:34,4173,camera_11_unnested/2017-04-05T11:11:34.jpg
feuille,703,412,111,125,1920,1080,2017-04-05T11:11:35.jpg,2017-04-05 11:11:35,4173,camera_11_unnested/2017-04-05T11:11:35.jpg
feuille,1072,285,116,94,1920,1080,2017-04-05T11:11:35.jpg,2017-04-05 11:11:35,4173,camera_11_unnested/2017-04-05T11:11:35.jpg
feuille,1551,387,96,91,1920,1080,2017-04-05T11:11:35.jpg,2017-04-05 11:11:35,4173,camera_11_unnested/2017-04-05T11:11:35.jpg
feuille,1568,288,102,111,1920,1080,2017-04-05T11:11:35.jpg,2017-04-05 11:11:35,4173,camera_11_unnested/2017-04-05T11:11:35.jpg
feuille,1608,461,128,111,1920,1080,2017-04-05T11:11:35.jpg,2017-04-05 11:11:35,4173,camera_11_unnested/2017-04-05T11:11:35.jpg
feuille,1665,421,79,79,1920,1080,2017-04-05T11:11:35.jpg,2017-04-05 11:11:35,4173,camera_11_unnested/2017-04-05T11:11:35.jpg
